"key","startTime","externalId","subtype","Sum Resv Qty","assetExternalIds","Sum of avl stk","endTime","Shipment no.","isDeleted","PO1 Plan dt","Container no.","Material Availability Offshore","Reqmt Qty","OrderKey","description","Dlv qty cum","Material","Material Availability Onshore","RealisticStartDt","type"
"MATERIAL_3298991_3","1679052226427","MATERIAL_3298991_3","3298991","2","[""23-TE-96136-09""]","8","1679052226427","15177","false","2023-05-29T11:23:46.427Z","11823","Green","3","3298991","Materials for 3298991","9","17724","Green","2023-05-29T11:23:46.427Z","Material"
"MATERIAL_32995374_2","1679052226386","MATERIAL_32995374_2","32995374","4","[""23-GK-9107A-M01""]","2","1679052226386","21625","false","2023-04-11T11:23:46.386Z","12393","Green","5","32995374","Materials for 32995374","3","29638","Green","2023-04-11T11:23:46.386Z","Material"
"MATERIAL_32995374_5","1679052226386","MATERIAL_32995374_5","32995374","4","[""23-GK-9107A-M01""]","2","1679052226386","30602","false","2023-04-11T11:23:46.386Z","37263","Green","5","32995374","Materials for 32995374","3","11695","Green","2023-04-11T11:23:46.386Z","Material"
"MATERIAL_33173333_3","1679052226472","MATERIAL_33173333_3","33173333","2","[""45-PSV-96196""]","3","1679052226472","37879","false","2023-03-16T11:23:46.472Z","25845","Green","3","33173333","Materials for 33173333","4","33559","Green","2023-03-16T11:23:46.472Z","Material"
"MATERIAL_33193640_4","1679052226360","MATERIAL_33193640_4","33193640","3","[""23-PAL-96186-03""]","6","1679052226360","11739","false","2023-02-28T11:23:46.360Z","20061","Green","4","33193640","Materials for 33193640","7","39685","Green","2023-02-28T11:23:46.360Z","Material"
"MATERIAL_33202099_2","1679052226445","MATERIAL_33202099_2","33202099","4","[""23-TT-92532-MB""]","9","1679052226445","12117","false","2023-04-14T11:23:46.445Z","38554","Green","5","33202099","Materials for 33202099","10","14347","Green","2023-04-14T11:23:46.445Z","Material"
"MATERIAL_33540888_0","1679052226391","MATERIAL_33540888_0","33540888","3","[""LOR_NORWAY_SYSTEM_021_TT96183""]","8","1679052226391","33969","false","2023-02-24T11:23:46.391Z","11238","Green","4","33540888","Materials for 33540888","9","31992","Green","2023-02-24T11:23:46.391Z","Material"
"MATERIAL_33540888_3","1679052226391","MATERIAL_33540888_3","33540888","1","[""LOR_NORWAY_SYSTEM_021_TT96183""]","5","1679052226391","21140","false","2023-02-24T11:23:46.391Z","22110","Green","2","33540888","Materials for 33540888","6","29058","Green","2023-02-24T11:23:46.391Z","Material"
"MATERIAL_33587543_5","1679052226424","MATERIAL_33587543_5","33587543","3","[""23-FG-96105-01""]","7","1679052226424","33834","false","2023-04-25T11:23:46.424Z","28735","Green","4","33587543","Materials for 33587543","8","14874","Green","2023-04-25T11:23:46.424Z","Material"
"MATERIAL_3375322_4","1679052226447","MATERIAL_3375322_4","3375322","2","[""23-KA-9101-M01-37""]","4","1679052226447","22284","false","2023-05-13T11:23:46.447Z","33889","Green","3","3375322","Materials for 3375322","5","13488","Green","2023-05-13T11:23:46.447Z","Material"
"MATERIAL_33755489_2","1679052226416","MATERIAL_33755489_2","33755489","4","[""23-PDAH-96167""]","3","1679052226416","29465","false","2023-05-08T11:23:46.416Z","21443","Green","5","33755489","Materials for 33755489","4","24467","Green","2023-05-08T11:23:46.416Z","Material"
"MATERIAL_33755489_3","1679052226416","MATERIAL_33755489_3","33755489","3","[""23-PDAH-96167""]","9","1679052226416","11643","false","2023-05-08T11:23:46.416Z","13362","Green","4","33755489","Materials for 33755489","10","17512","Green","2023-05-08T11:23:46.416Z","Material"
"MATERIAL_33794886_0","1679052226445","MATERIAL_33794886_0","33794886","4","[""23-YAHH-96133-02""]","4","1679052226445","34783","false","2023-04-17T11:23:46.445Z","10443","Green","5","33794886","Materials for 33794886","5","23082","Green","2023-04-17T11:23:46.445Z","Material"
"MATERIAL_34027634_5","1679052226357","MATERIAL_34027634_5","34027634","5","[""23-LI-96182-01""]","3","1679052226357","30995","false","2023-05-16T11:23:46.357Z","12875","Green","6","34027634","Materials for 34027634","4","21200","Green","2023-05-16T11:23:46.357Z","Material"
"MATERIAL_34238431_1","1679052226446","MATERIAL_34238431_1","34238431","5","[""230900""]","4","1679052226446","33452","false","2023-04-23T11:23:46.446Z","32177","Green","6","34238431","Materials for 34238431","5","37176","Green","2023-04-23T11:23:46.446Z","Material"
"MATERIAL_34238431_8","1679052226446","MATERIAL_34238431_8","34238431","3","[""230900""]","","1679052226446","","false","2023-04-23T11:23:46.446Z","","Orange","4","34238431","Materials for 34238431","","36415","Orange","2023-04-23T11:23:46.446Z","Material"
"MATERIAL_34366884_5","1679052226351","MATERIAL_34366884_5","34366884","3","[""23-TAHH-96116-03""]","4","1679052226351","14556","false","2023-03-14T11:23:46.351Z","24011","Green","4","34366884","Materials for 34366884","5","10504","Green","2023-03-14T11:23:46.351Z","Material"
"MATERIAL_34457297_1","1679052226445","MATERIAL_34457297_1","34457297","3","[""23-PI-92532""]","7","1679052226445","36377","false","2023-04-12T11:23:46.445Z","31377","Green","4","34457297","Materials for 34457297","8","35496","Green","2023-04-12T11:23:46.445Z","Material"
"MATERIAL_34457297_2","1679052226445","MATERIAL_34457297_2","34457297","4","[""23-PI-92532""]","1","1679052226445","16607","false","2023-04-12T11:23:46.445Z","30614","Green","5","34457297","Materials for 34457297","2","36792","Green","2023-04-12T11:23:46.445Z","Material"
"MATERIAL_34457297_4","1679052226445","MATERIAL_34457297_4","34457297","2","[""23-PI-92532""]","3","1679052226445","27235","false","2023-04-12T11:23:46.445Z","24580","Green","3","34457297","Materials for 34457297","4","39906","Green","2023-04-12T11:23:46.445Z","Material"
"MATERIAL_34459346_0","1679052226459","MATERIAL_34459346_0","34459346","2","[""23-FO-96109""]","6","1679052226459","17590","false","2023-03-14T11:23:46.459Z","18703","Green","3","34459346","Materials for 34459346","7","16551","Green","2023-03-14T11:23:46.459Z","Material"
"MATERIAL_34459346_2","1679052226459","MATERIAL_34459346_2","34459346","1","[""23-FO-96109""]","5","1679052226459","39042","false","2023-03-14T11:23:46.459Z","17959","Green","2","34459346","Materials for 34459346","6","31393","Green","2023-03-14T11:23:46.459Z","Material"
"MATERIAL_34463465_7","1679052226342","MATERIAL_34463465_7","34463465","3","[""23-KA-9101-H01""]","","1679052226342","","false","2023-06-11T11:23:46.342Z","","Red","4","34463465","Materials for 34463465","","27596","Orange","2023-06-11T11:23:46.342Z","Material"
"MATERIAL_34703811_0","1679052226349","MATERIAL_34703811_0","34703811","2","[""23-PT-96160-02""]","6","1679052226349","29689","false","2023-03-01T11:23:46.349Z","37328","Green","3","34703811","Materials for 34703811","7","30495","Green","2023-03-01T11:23:46.349Z","Material"
"MATERIAL_34710404_1","1679052226489","MATERIAL_34710404_1","34710404","4","[""23-FI-96159""]","4","1679052226489","33662","false","2023-06-03T11:23:46.489Z","37173","Green","5","34710404","Materials for 34710404","5","16653","Green","2023-06-03T11:23:46.489Z","Material"
"MATERIAL_34873898_0","1679052226476","MATERIAL_34873898_0","34873898","5","[""23-EZSH-92551B""]","8","1679052226476","34886","false","2023-05-13T11:23:46.476Z","35352","Green","6","34873898","Materials for 34873898","9","33883","Green","2023-05-13T11:23:46.476Z","Material"
"MATERIAL_34873898_1","1679052226476","MATERIAL_34873898_1","34873898","2","[""23-EZSH-92551B""]","7","1679052226476","26117","false","2023-05-13T11:23:46.476Z","16562","Green","3","34873898","Materials for 34873898","8","36724","Green","2023-05-13T11:23:46.476Z","Material"
"MATERIAL_34879189_5","1679052226385","MATERIAL_34879189_5","34879189","1","[""23-TT-92536-MB""]","1","1679052226385","35700","false","2023-04-04T11:23:46.385Z","13023","Green","2","34879189","Materials for 34879189","2","23395","Green","2023-04-04T11:23:46.385Z","Material"
"MATERIAL_34994197_2","1679052226418","MATERIAL_34994197_2","34994197","1","[""23-FE-96167""]","1","1679052226418","32290","false","2023-06-03T11:23:46.418Z","22094","Green","2","34994197","Materials for 34994197","2","24019","Green","2023-06-03T11:23:46.418Z","Material"
"MATERIAL_35020463_3","1679052226421","MATERIAL_35020463_3","35020463","1","[""23-PT-92504""]","5","1679052226421","16014","false","2023-03-24T11:23:46.421Z","35186","Green","2","35020463","Materials for 35020463","6","39135","Green","2023-03-24T11:23:46.421Z","Material"
"MATERIAL_35020463_5","1679052226421","MATERIAL_35020463_5","35020463","3","[""23-PT-92504""]","7","1679052226421","33765","false","2023-03-24T11:23:46.421Z","23429","Green","4","35020463","Materials for 35020463","8","10608","Green","2023-03-24T11:23:46.421Z","Material"
"MATERIAL_3622339_1","1679052226329","MATERIAL_3622339_1","3622339","4","[""23-LI-92529-01""]","3","1679052226329","15818","false","2023-02-28T11:23:46.329Z","14181","Green","5","3622339","Materials for 3622339","4","31112","Green","2023-02-28T11:23:46.329Z","Material"
"MATERIAL_3680745_3","1679052226447","MATERIAL_3680745_3","3680745","3","[""23-PI-96164""]","4","1679052226447","13941","false","2023-05-09T11:23:46.447Z","26458","Green","4","3680745","Materials for 3680745","5","19262","Green","2023-05-09T11:23:46.447Z","Material"
"MATERIAL_3763178_0","1679052226374","MATERIAL_3763178_0","3763178","3","[""23-FAL-96141""]","2","1679052226374","25183","false","2023-02-26T11:23:46.374Z","28630","Green","4","3763178","Materials for 3763178","3","34988","Green","2023-02-26T11:23:46.374Z","Material"
"MATERIAL_3798364_2","1679052226351","MATERIAL_3798364_2","3798364","5","[""23-PV-96129""]","7","1679052226351","27179","false","2023-03-19T11:23:46.351Z","24785","Green","6","3798364","Materials for 3798364","8","39502","Green","2023-03-19T11:23:46.351Z","Material"
"MATERIAL_3919522_5","1679052226476","MATERIAL_3919522_5","3919522","2","[""23-PC-9109""]","6","1679052226476","18791","false","2023-05-17T11:23:46.476Z","24371","Green","3","3919522","Materials for 3919522","7","26602","Green","2023-05-17T11:23:46.476Z","Material"
"MATERIAL_4461556_1","1679052226483","MATERIAL_4461556_1","4461556","5","[""48-PAL-96961""]","6","1679052226483","34962","false","2023-04-29T11:23:46.483Z","34828","Green","6","4461556","Materials for 4461556","7","19408","Green","2023-04-29T11:23:46.483Z","Material"
"MATERIAL_4461556_5","1679052226483","MATERIAL_4461556_5","4461556","2","[""48-PAL-96961""]","6","1679052226483","15935","false","2023-04-29T11:23:46.483Z","19817","Green","3","4461556","Materials for 4461556","7","30135","Green","2023-04-29T11:23:46.483Z","Material"
"MATERIAL_4481645_3","1679052226351","MATERIAL_4481645_3","4481645","3","[""23-TI-92533_(2)""]","2","1679052226351","12432","false","2023-03-18T11:23:46.351Z","30142","Green","4","4481645","Materials for 4481645","3","34730","Green","2023-03-18T11:23:46.351Z","Material"
"MATERIAL_4481645_6","1679052226351","MATERIAL_4481645_6","4481645","5","[""23-TI-92533_(2)""]","","1679052226351","","false","2023-05-18T11:23:46.351Z","","Red","6","4481645","Materials for 4481645","","34546","Orange","2023-05-18T11:23:46.351Z","Material"
"MATERIAL_4525892_4","1679052226357","MATERIAL_4525892_4","4525892","1","[""23-NI-96144""]","6","1679052226357","27239","false","2023-05-17T11:23:46.357Z","15224","Green","2","4525892","Materials for 4525892","7","14899","Green","2023-05-17T11:23:46.357Z","Material"
"MATERIAL_4540982_3","1679052226352","MATERIAL_4540982_3","4540982","2","[""23-YAH-96134-01""]","7","1679052226352","35548","false","2023-03-30T11:23:46.352Z","19523","Green","3","4540982","Materials for 4540982","8","34366","Green","2023-03-30T11:23:46.352Z","Material"
"MATERIAL_4581420_3","1679052226386","MATERIAL_4581420_3","4581420","1","[""23-PDAH-96161""]","1","1679052226386","12391","false","2023-04-17T11:23:46.386Z","25238","Green","2","4581420","Materials for 4581420","2","28158","Green","2023-04-17T11:23:46.386Z","Material"
"MATERIAL_4581420_5","1679052226386","MATERIAL_4581420_5","4581420","3","[""23-PDAH-96161""]","4","1679052226386","30540","false","2023-04-17T11:23:46.386Z","18475","Green","4","4581420","Materials for 4581420","5","22430","Green","2023-04-17T11:23:46.386Z","Material"
"MATERIAL_4755872_2","1679052226461","MATERIAL_4755872_2","4755872","4","[""23-XT-96108""]","2","1679052226461","17768","false","2023-04-08T11:23:46.461Z","28274","Green","5","4755872","Materials for 4755872","3","33960","Green","2023-04-08T11:23:46.461Z","Material"
"MATERIAL_4923173_1","1679052226362","MATERIAL_4923173_1","4923173","3","[""23-PAH-96186-01""]","5","1679052226362","16226","false","2023-03-19T11:23:46.362Z","30692","Green","4","4923173","Materials for 4923173","6","36064","Green","2023-03-19T11:23:46.362Z","Material"
"MATERIAL_5239571_2","1679052226463","MATERIAL_5239571_2","5239571","3","[""LOR_NORWAY_SYSTEM_010_10XI2001""]","2","1679052226463","12665","false","2023-04-29T11:23:46.463Z","39210","Green","4","5239571","Materials for 5239571","3","32806","Green","2023-04-29T11:23:46.463Z","Material"
"MATERIAL_5457318_2","1679052226347","MATERIAL_5457318_2","5457318","4","[""LOR_NORWAY_SYSTEM_021_LT96182-01""]","2","1679052226347","26750","false","2023-05-27T11:23:46.347Z","13029","Green","5","5457318","Materials for 5457318","3","26575","Green","2023-05-27T11:23:46.347Z","Material"
"MATERIAL_5531074_3","1679052226427","MATERIAL_5531074_3","5531074","1","[""LOR_NORWAY_SYSTEM_021_PSV96192""]","4","1679052226427","38538","false","2023-06-01T11:23:46.427Z","33960","Green","2","5531074","Materials for 5531074","5","12062","Green","2023-06-01T11:23:46.427Z","Material"
"MATERIAL_5586785_4","1679052226428","MATERIAL_5586785_4","5586785","3","[""LOR_NORWAY_SYSTEM_021_PI96177""]","2","1679052226428","13590","false","2023-02-21T11:23:46.428Z","39865","Green","4","5586785","Materials for 5586785","3","30573","Green","2023-02-21T11:23:46.428Z","Material"
"MATERIAL_5620449_0","1679052226348","MATERIAL_5620449_0","5620449","3","[""LOR_NORWAY_SYSTEM_021_TT 96181-02""]","1","1679052226348","34165","false","2023-02-24T11:23:46.348Z","15365","Green","4","5620449","Materials for 5620449","2","12144","Green","2023-02-24T11:23:46.348Z","Material"
"MATERIAL_5620449_1","1679052226348","MATERIAL_5620449_1","5620449","3","[""LOR_NORWAY_SYSTEM_021_TT 96181-02""]","1","1679052226348","33068","false","2023-02-24T11:23:46.348Z","26991","Green","4","5620449","Materials for 5620449","2","38759","Green","2023-02-24T11:23:46.348Z","Material"
"MATERIAL_5766387_4","1679052226407","MATERIAL_5766387_4","5766387","3","[""23-PT-92539""]","6","1679052226407","11808","false","2023-04-15T11:23:46.407Z","17999","Green","4","5766387","Materials for 5766387","7","21837","Green","2023-04-15T11:23:46.407Z","Material"
"MATERIAL_5861380_2","1679052226373","MATERIAL_5861380_2","5861380","3","[""23-YXY-92445-05""]","2","1679052226373","23799","false","2023-05-24T11:23:46.373Z","21881","Green","4","5861380","Materials for 5861380","3","18933","Green","2023-05-24T11:23:46.373Z","Material"
"MATERIAL_5885924_3","1679052226469","MATERIAL_5885924_3","5885924","1","[""LOR_NORWAY_SYSTEM_021_PI96177""]","7","1679052226469","17528","false","2023-02-23T11:23:46.469Z","34971","Green","2","5885924","Materials for 5885924","8","18073","Green","2023-02-23T11:23:46.469Z","Material"
"MATERIAL_5885924_9","1679052226470","MATERIAL_5885924_9","5885924","3","[""LOR_NORWAY_SYSTEM_021_PI96177""]","","1679052226470","","false","2023-02-23T11:23:46.469Z","","Orange","4","5885924","Materials for 5885924","","26862","Orange","2023-02-23T11:23:46.469Z","Material"
"MATERIAL_5929371_1","1679052226347","MATERIAL_5929371_1","5929371","3","[""23-PAH-96160-03""]","7","1679052226347","19487","false","2023-05-25T11:23:46.347Z","18268","Green","4","5929371","Materials for 5929371","8","37898","Green","2023-05-25T11:23:46.347Z","Material"
"MATERIAL_5949773_1","1679052226464","MATERIAL_5949773_1","5949773","5","[""45-HV-92613-03""]","9","1679052226464","22447","false","2023-05-09T11:23:46.464Z","34485","Green","6","5949773","Materials for 5949773","10","33483","Green","2023-05-09T11:23:46.464Z","Material"
"MATERIAL_6253445_5","1679052226425","MATERIAL_6253445_5","6253445","3","[""23-PT-96160-01""]","","1679052226425","","false","2023-05-03T11:23:46.425Z","","Orange","4","6253445","Materials for 6253445","","17321","Orange","2023-05-03T11:23:46.425Z","Material"
"MATERIAL_6511760_5","1679052226371","MATERIAL_6511760_5","6511760","5","[""23-ZT-92543-MB""]","4","1679052226371","15494","false","2023-05-01T11:23:46.371Z","31883","Green","6","6511760","Materials for 6511760","5","14221","Green","2023-05-01T11:23:46.371Z","Material"
"MATERIAL_6819295_0","1679052226422","MATERIAL_6819295_0","6819295","4","[""23-TT-92537""]","5","1679052226422","10015","false","2023-04-01T11:23:46.422Z","34635","Green","5","6819295","Materials for 6819295","6","38996","Green","2023-04-01T11:23:46.422Z","Material"
