"key","startTime","WorkOperationCompletedByUserName","isClosed","Workcenter","WorkOperationHours","isDeleted","WorkOperationNumber","type","WorkOperationActualHours","isWOClosed","externalId","WorkOperationCompletedDateTime","description","Number","WorkOperationRemainingHours","assetExternalIds","WorkOperationCompletedByUserID","Work","endTime","WorkOperationName","WorkOperationID","Class","Order"
"WO_24229976_operation_0","1683285826341","","false","WELD","14","false","0000","operation","34","false","WO_24229976_operation_0","","General BDSV performance check","2","5","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","","8","1683372226341","Required:  ESDV failure","24229976-0000","Pre","24229976"
"WO_24457881_operation_2","1682249026363","","false","WELD","33","false","0002","operation","4","false","WO_24457881_operation_2","","General BDSV safety check","3","10","[""23-TI-96147-02""]","","8","1682335426363","Instrumentation ESDV performance check","24457881-0002","Post","24457881"
"WO_24464682_operation_2","1679829826349","","false","TECH","10","false","0002","operation","18","false","WO_24464682_operation_2","","Instrumentation ESV maintenance","3","10","[""23-PDAH-92522""]","","13","1679916226349","General VALVE failure","24464682-0002","Pre","24464682"
"WO_24529391_operation_1","1681125826479","","false","MECH","9","false","0001","operation","3","false","WO_24529391_operation_1","","Required:  ESDV maintenance","2","4","[""23-HS-92551A-05""]","","21","1681212226479","Initial Fire extinguisher failure","24529391-0001","Exe","24529391"
"WO_24579915_operation_1","1682421826460","","false","SUPV","28","false","0001","operation","35","false","WO_24579915_operation_1","","Leaking PIPE shutdown","2","4","[""23-TE-96147-02""]","","19","1682508226460","Leaking VALVE inspection","24579915-0001","Post","24579915"
"WO_24706593_operation_1","1684322626354","","false","MECH","26","false","0001","operation","5","false","WO_24706593_operation_1","","Initial ESDV shutdown","1","19","[""23-LV-92521A""]","","4","1684409026354","Required:  VALVE survey","24706593-0001","Exe","24706593"
"WO_24923264_operation_0","1681039426442","","false","MECH","7","false","0000","operation","29","false","WO_24923264_operation_0","","Instrumentation PIPE test","2","4","[""LOR_NORWAY_SYSTEM_021_PSV96190""]","","16","1681125826442","Required:  VALVE failure","24923264-0000","Exe","24923264"
"WO_24993091_operation_0","1684841026446","","false","WELD","10","false","0000","operation","17","false","WO_24993091_operation_0","","Leaking BDSV inspection","2","10","[""23-CB-9129B""]","","14","1684927426446","Leaking ESDV performance check","24993091-0000","Exe","24993091"
"WO_24993091_operation_1","1684841026446","","false","INST","36","false","0001","operation","17","false","WO_24993091_operation_1","","Instrumentation PSV survey","3","7","[""23-CB-9129B""]","","21","1684927426446","Initial BDSV survey","24993091-0001","Exe","24993091"
"WO_25072591_operation_3","1680434626479","","false","WELD","23","false","0003","operation","8","false","WO_25072591_operation_3","","Required:  PIPE inspection","2","3","[""23-TT-92532-MB""]","","19","1680521026479","Initial Fire extinguisher failure","25072591-0003","Exe","25072591"
"WO_25193830_operation_0","1680261826478","","false","ELEC","4","false","0000","operation","18","false","WO_25193830_operation_0","","General ESV failure","1","2","[""45-PSV-92612""]","","3","1680348226478","Required:  ESV turn off","25193830-0000","Pre","25193830"
"WO_25522238_operation_2","1685273026344","","false","MECH","12","false","0002","operation","35","false","WO_25522238_operation_2","","Leaking BDSV turn off","2","2","[""23-FO-92545""]","","5","1685359426344","Required:  ESV shutdown","25522238-0002","Pre","25522238"
"WO_25566022_operation_3","1680261826420","","false","INST","30","false","0003","operation","15","false","WO_25566022_operation_3","","Leaking PSV test","2","4","[""23-PDI-92551""]","","6","1680348226420","Initial ESDV inspection","25566022-0003","Post","25566022"
"WO_25587635_operation_0","1685964226476","","false","MECH","6","false","0000","operation","24","false","WO_25587635_operation_0","","Required:  VALVE shutdown","1","3","[""45-PSV-92515""]","","1","1686050626476","Leaking PIPE performance check","25587635-0000","Post","25587635"
"WO_25656199_operation_0","1680780226434","","false","WELD","4","false","0000","operation","15","false","WO_25656199_operation_0","","Leaking ESV test","2","10","[""23-XY-92543-03""]","","8","1680866626434","Initial VALVE survey","25656199-0000","Post","25656199"
"WO_25737179_operation_1","1688469826418","","false","ELEC","34","false","0001","operation","2","false","WO_25737179_operation_1","","Required:  ESDV survey","1","6","[""23-EZSL-92551A""]","","22","1688556226418","General ESDV shutdown","25737179-0001","Pre","25737179"
"WO_25758746_operation_0","1679829826434","","false","TECH","35","false","0000","operation","20","false","WO_25758746_operation_0","","Initial ESDV safety check","2","9","[""23-VG-9101""]","","11","1679916226434","Leaking Fire extinguisher turn off","25758746-0000","Exe","25758746"
"WO_25857211_operation_1","1687001026426","","false","SUPV","3","false","0001","operation","21","false","WO_25857211_operation_1","","Initial ESV check","1","8","[""23-FV-92542""]","","5","1687087426426","General ESV check","25857211-0001","Exe","25857211"
"WO_25986853_operation_0","1680866626471","","false","TECH","20","false","0000","operation","2","false","WO_25986853_operation_0","","Instrumentation VALVE shutdown","2","14","[""23-ZE-96107-01""]","","23","1680953026471","Initial Fire extinguisher performance check","25986853-0000","Pre","25986853"
"WO_26013746_operation_0","1685618626356","","false","INST","40","false","0000","operation","21","false","WO_26013746_operation_0","","Initial PIPE inspection","2","16","[""23-PI-96164""]","","24","1685705026356","Required:  VALVE failure","26013746-0000","Pre","26013746"
"WO_2606392_operation_1","1679743426458","","false","INST","36","false","0001","operation","22","false","WO_2606392_operation_1","","General BDSV performance check","3","3","[""23-TE-96113-02""]","","15","1679829826458","Instrumentation PSV turn off","2606392-0001","Pre","2606392"
"WO_26153550_operation_2","1680693826479","","false","MECH","18","false","0002","operation","37","false","WO_26153550_operation_2","","Instrumentation ESDV maintenance","3","8","[""23-PIC-92538-01""]","","11","1680780226479","General PIPE inspection","26153550-0002","Pre","26153550"
"WO_26185849_operation_1","1680434626471","","false","SUPV","27","false","0001","operation","18","false","WO_26185849_operation_1","","General BDSV failure","1","19","[""23-YXY-92526-03""]","","12","1680521026471","Leaking PSV test","26185849-0001","Pre","26185849"
"WO_26459176_operation_0","1682940226422","","false","TECH","22","false","0000","operation","20","false","WO_26459176_operation_0","","Initial BDSV turn off","2","17","[""23-YT-96133-02""]","","4","1683026626422","General PSV maintenance","26459176-0000","Pre","26459176"
"WO_2650269_operation_0","1684495426424","","false","TECH","30","false","0000","operation","1","false","WO_2650269_operation_0","","Leaking PIPE survey","1","4","[""48-ZSL-96966B""]","","15","1684581826424","General BDSV safety check","2650269-0000","Exe","2650269"
"WO_2660923_operation_0","1683372226369","","false","INST","24","false","0000","operation","20","false","WO_2660923_operation_0","","Initial VALVE check","3","5","[""23-YT-96105-02""]","","18","1683458626369","Instrumentation PIPE inspection","2660923-0000","Post","2660923"
"WO_26616239_operation_0","1682076226335","","false","TECH","30","false","0000","operation","33","false","WO_26616239_operation_0","","Leaking PSV shutdown","1","7","[""23-EXY-92521-04""]","","20","1682162626335","General Fire extinguisher safety check","26616239-0000","Exe","26616239"
"WO_26649335_operation_1","1687433026426","","false","TECH","23","false","0001","operation","19","false","WO_26649335_operation_1","","Leaking PIPE check","2","20","[""23-LG-92523-02""]","","8","1687519426426","Initial PSV survey","26649335-0001","Exe","26649335"
"WO_26718600_operation_1","1685359426388","","false","ELEC","35","false","0001","operation","14","false","WO_26718600_operation_1","","Initial BDSV safety check","2","16","[""23-ZT-92538""]","","18","1685445826388","Initial BDSV shutdown","26718600-0001","Pre","26718600"
"WO_26727054_operation_0","1680521026360","","false","ELEC","23","false","0000","operation","4","false","WO_26727054_operation_0","","Required:  PIPE turn off","1","4","[""23-PT-92531-01""]","","22","1680607426360","Initial PSV inspection","26727054-0000","Post","26727054"
"WO_26727054_operation_2","1680521026360","","false","WELD","15","false","0002","operation","10","false","WO_26727054_operation_2","","Required:  PSV survey","3","15","[""23-PT-92531-01""]","","1","1680607426360","Leaking PSV check","26727054-0002","Exe","26727054"
"WO_26934837_operation_2","1684754626482","","false","TECH","37","false","0002","operation","29","false","WO_26934837_operation_2","","Instrumentation PSV shutdown","3","3","[""23-LY-92521A""]","","18","1684841026482","Leaking PSV survey","26934837-0002","Exe","26934837"
"WO_27288463_operation_3","1683890626445","","false","WELD","24","false","0003","operation","27","false","WO_27288463_operation_3","","Instrumentation VALVE maintenance","3","10","[""45-TI-92139A""]","","12","1683977026445","Initial ESV failure","27288463-0003","Pre","27288463"
"WO_27315472_operation_1","1682162626472","","false","MECH","31","false","0001","operation","26","false","WO_27315472_operation_1","","Initial VALVE turn off","1","14","[""23-PDAH-92522""]","","3","1682249026472","Instrumentation ESDV test","27315472-0001","Exe","27315472"
"WO_27328731_operation_0","1687001026448","","false","ELEC","27","false","0000","operation","8","false","WO_27328731_operation_0","","General Fire extinguisher performance check","1","12","[""LOR_NORWAY_SYSTEM_010_10GT1019""]","","8","1687087426448","General PIPE inspection","27328731-0000","Post","27328731"
"WO_27563284_operation_1","1687087426373","","false","ELEC","27","false","0001","operation","28","false","WO_27563284_operation_1","","Initial BDSV survey","2","19","[""23-TIC-92604""]","","1","1687173826373","Instrumentation BDSV turn off","27563284-0001","Post","27563284"
"WO_27759727_operation_0","1681903426400","","false","SUPV","36","false","0000","operation","40","false","WO_27759727_operation_0","","Leaking PIPE safety check","1","15","[""23-TE-96137-02""]","","4","1681989826400","Required:  PIPE safety check","27759727-0000","Post","27759727"
"WO_27779163_operation_0","1681125826393","","false","SUPV","39","false","0000","operation","23","false","WO_27779163_operation_0","","Instrumentation ESV maintenance","1","9","[""45-FO-92138""]","","14","1681212226393","Required:  PSV turn off","27779163-0000","Pre","27779163"
"WO_2783025_operation_1","1683890626474","","false","TECH","13","false","0001","operation","18","false","WO_2783025_operation_1","","Required:  BDSV performance check","3","11","[""23-XA-92529""]","","17","1683977026474","Initial ESDV turn off","2783025-0001","Exe","2783025"
"WO_28038706_operation_2","1679916226382","","false","ELEC","35","false","0002","operation","6","false","WO_28038706_operation_2","","General BDSV performance check","3","3","[""23-TE-96148""]","","11","1680002626382","Instrumentation Fire extinguisher failure","28038706-0002","Exe","28038706"
"WO_28085600_operation_1","1681817026334","","false","SUPV","2","false","0001","operation","26","false","WO_28085600_operation_1","","Required:  Fire extinguisher failure","3","9","[""23-FO-96101""]","","22","1681903426334","Initial PIPE maintenance","28085600-0001","Pre","28085600"
"WO_28141636_operation_0","1681039426459","","false","INST","4","false","0000","operation","5","false","WO_28141636_operation_0","","Required:  PSV test","2","5","[""LOR_NORWAY_SYSTEM_010_10AV2001""]","","22","1681125826459","Leaking PIPE shutdown","28141636-0000","Pre","28141636"
"WO_28179849_operation_0","1683026626444","","false","WELD","9","false","0000","operation","7","false","WO_28179849_operation_0","","Required:  VALVE inspection","2","1","[""45-TI-92506""]","","12","1683113026444","Instrumentation ESV maintenance","28179849-0000","Pre","28179849"
"WO_28460798_operation_1","1683113026341","","false","TECH","19","false","0001","operation","35","false","WO_28460798_operation_1","","Instrumentation PIPE inspection","1","10","[""23-XT-96125""]","","6","1683199426341","Initial PIPE check","28460798-0001","Post","28460798"
"WO_28460798_operation_2","1683113026341","","false","INST","6","false","0002","operation","18","false","WO_28460798_operation_2","","Required:  ESDV safety check","3","10","[""23-XT-96125""]","","3","1683199426341","General ESDV inspection","28460798-0002","Post","28460798"
"WO_2882356_operation_1","1687605826468","","false","SUPV","40","false","0001","operation","14","false","WO_2882356_operation_1","","Leaking PIPE shutdown","2","7","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H05""]","","8","1687692226468","General PSV safety check","2882356-0001","Pre","2882356"
"WO_28850164_operation_3","1682076226384","","false","INST","3","false","0003","operation","15","false","WO_28850164_operation_3","","Leaking PIPE performance check","2","6","[""23-TAH-96101-03""]","","3","1682162626384","Initial ESDV shutdown","28850164-0003","Post","28850164"
"WO_2887105_operation_3","1682681026405","","false","TECH","34","false","0003","operation","12","false","WO_2887105_operation_3","","Leaking BDSV check","1","13","[""48-LG-96960""]","","13","1682767426405","General PIPE performance check","2887105-0003","Pre","2887105"
